Name,fa_atr,fa_rep,fa_sol,fa_elec,hbond_bb_sc,hbond_sc,Interface_Energy,Total_BSA,Interface_HB,Total_packstats,Interface_unsat,Total_pose_exposed_SASA,interface_hydrophobic_sasa,interface_polar_sasa,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.9,7.9,8.9,16.9,6.15,7.15,8.15,16.15,6.16,7.16,8.16,16.16,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,SIDE_flex_ALPHA,SIDE_flex_BETA,SIDE_flex_OTHER,BACK_flex_ALPHA,BACK_flex_BETA,BACK_flex_OTHER,TotalElec,TotalHbond,Hphobe_contact,Pi_Pi,T-stack,Cation-pi,Salt_Bridge,diff_entropy,pienergy,fsp3,polarsurfacearea,vdwsa,Label
ZINC00848995,-26.7124,43.8126,6.77339,-2.19788,0,0,1.39629,740.684,0,0.636463,6,0.493936,0.672051,0.327949,2717,739,637,0,485,135,127,0,292,78,65,0,0,0,0,0,0,0,0,0,0,0,0,0,208,52,42,0,0,0,0,0,0,0,0,0,0.0,53.0,7.0,0.0,22.0,0.0,-43342.1986561,2.0,20.0,1.0,0.0,0.0,0.0,-1.8,60.89,0.04,82.18,580.90,0
ZINC02163114,-31.8423,29.8024,8.14164,0.253009,0,0,-8.33103,825.916,0,0.556805,3,0.481643,0.7321,0.2679,3260,852,726,0,507,133,105,0,399,97,92,0,89,26,18,1,0,0,0,0,0,0,0,0,81,25,20,0,0,0,0,0,0,0,0,0,0.0,75.0,4.0,0.0,14.0,2.0,4156.7179457,1.0,41.0,2.0,0.0,0.0,0.0,-6.4,65.63,0.15,84.72,677.93,0
ZINC00828013,-18.6027,4.02745,2.99737,0.437414,0,0,-13.1695,561.624,0,0.525345,2,0.515781,0.743519,0.256481,2377,604,515,0,325,85,64,0,180,47,37,0,0,0,0,0,0,0,0,0,0,0,0,0,158,41,32,0,85,24,15,0,0,0,0,0,0.0,40.0,0.0,0.0,5.0,0.0,26192.1751419,0.0,22.0,1.0,0.0,0.0,0.0,-2.8,51.05,0.15,58.44,509.05,0
ZINC00674474,-4.60651,0.576291,2.69595,-3.95421,0,0,-5.42196,290.882,0,0.588064,1,0.761749,0.490865,0.509135,554,180,193,0,76,25,28,0,57,18,22,0,0,0,0,0,0,0,0,0,46,12,17,0,118,41,39,0,0,0,0,0,0,0,0,0,0.0,0.0,5.0,0.0,0.0,2.0,-13529.3973963,0.0,0.0,0.0,0.0,0.0,0.0,-4.8,52.94,0.06,51.22,478.88,0
ZINC02666666,-0.781452,0,0.72173,-0.048032,0,0,-0.15254,111.131,0,0.556058,0,0.892072,0.194094,0.805906,224,108,86,0,17,9,6,0,30,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,30,24,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,-4671.16671376,0.0,0.0,0.0,0.0,0.0,0.0,-8.3,15.91,0.92,29.10,442.65,0
ZINC08438938,-24.8177,6.7816,-0.711625,-1.76337,0,0,-23.9403,628.026,0,0.679972,4,0.476362,0.757132,0.242868,2933,713,620,0,200,50,41,0,539,124,116,0,0,0,0,0,0,0,0,0,90,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68.0,3.0,0.0,6.0,0.0,-82972.0537868,1.0,39.0,3.0,0.0,0.0,0.0,-1.6,52.97,0.17,80.06,593.33,0
ZINC08435409,-27.5349,7.08329,2.11047,0.192559,0,0,-22.1235,761.403,0,0.640534,3,0.494737,0.73263,0.26737,3543,902,822,0,616,156,130,0,174,40,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,67.0,10.0,0.0,1.0,2.0,-50372.5708406,0.0,55.0,4.0,0.0,1.0,0.0,-3.3,48.97,0.22,51.51,683.51,0
ZINC00187217,-65.7999,14989.1,47.5637,3.71514,0,0,8225.97,597.172,0,0.566775,6,0.478577,0.357866,0.642134,2221,703,733,2,683,213,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,38,41,0,0,0,0,0,0,0,0,0,12.0,167.0,19.0,0.0,200.0,53.0,-118106.811181,2.0,142.0,0.0,0.0,0.0,0.0,-13.8,38.47,0.12,48.45,429.35,0
ZINC08438491,-22.4099,5.63842,-0.530954,-1.99977,0,0,-21.6788,718.156,0,0.637673,4,0.557233,0.770026,0.229974,3093,778,690,0,565,139,125,0,193,55,39,0,112,27,21,0,0,0,0,0,0,0,0,0,162,38,33,0,0,0,0,0,0,0,0,0,0.0,43.0,7.0,0.0,5.0,1.0,-27794.0914546,0.0,35.0,1.0,0.0,0.0,0.0,-7.4,66.41,0.28,82.18,778.43,0
ZINC08437732,-22.9833,5.16163,3.55803,-2.56008,0,0,-20.1567,658.297,0,0.533337,1,0.502744,0.770469,0.229531,2984,753,645,0,249,67,47,0,488,123,115,0,283,72,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,58.0,4.0,0.0,6.0,0.0,-28384.4269175,0.0,31.0,1.0,0.0,0.0,0.0,-4.2,70.66,0.15,68.20,633.36,0
ZINC00869048,-25.8733,35.12,3.19348,-7.09413,0,0,-10.9138,753.321,0,0.663455,5,0.467377,0.655632,0.344368,2398,627,548,0,344,94,86,0,437,109,92,0,0,0,0,0,0,0,0,0,262,66,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,3.0,0.0,20.0,2.0,-178916.288787,2.0,26.0,1.0,0.0,0.0,0.0,-3.7,52.41,0.30,94.32,588.38,0
ZINC08437454,-23.725,5.85066,3.23387,-0.34446,0,0,-18.0043,685.537,0,0.557775,1,0.437303,0.740954,0.259046,2486,655,577,0,250,65,60,0,241,58,47,0,0,0,0,0,0,0,0,0,149,37,31,0,0,0,0,0,149,38,29,0,0,0,0,0,0.0,51.0,1.0,0.0,3.0,1.0,35779.4000732,0.0,34.0,2.0,0.0,0.0,0.0,-4.9,47.50,0.14,45.48,529.51,0
ZINC08439886,-24.193,3.93185,7.68439,-3.64703,0,-0.874026,-19.8842,649.958,2,0.617774,4,0.52394,0.626748,0.373252,2223,634,587,0,681,193,189,0,464,121,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,55.0,30.0,0.0,1.0,2.0,-34385.6611005,2.0,38.0,4.0,0.0,0.0,0.0,-8.4,61.70,0.20,129.44,677.59,0
ZINC00702446,-23.5003,4.82938,7.2725,0.829641,0,0,-13.4909,729.736,0,0.586617,6,0.459407,0.748354,0.251646,2974,786,711,0,408,104,86,0,402,103,95,0,0,0,0,0,0,0,0,0,0,0,0,0,62,18,15,0,0,0,0,0,0,0,0,0,0.0,43.0,2.0,0.0,12.0,0.0,5692.72128133,0.0,30.0,1.0,0.0,1.0,0.0,-4.4,52.59,0.28,72.27,625.44,0
ZINC08439908,-19.2822,3.91372,4.70925,-2.30566,0,-0.302931,-15.9239,620.533,1,0.617358,4,0.503901,0.747911,0.252089,2482,648,592,0,287,71,65,0,272,68,71,0,0,0,0,0,0,0,0,0,107,24,21,0,0,0,0,0,146,44,43,0,0,0,0,0,0.0,56.0,2.0,0.0,5.0,0.0,-3684.36397911,3.0,27.0,1.0,0.0,2.0,0.0,-2.6,46.90,0.19,41.57,516.39,0
ZINC00643502,-3.62997,16.4979,1.41384,-1.78236,0,0,4.39487,212.352,0,0.555775,0,0.845442,0.65692,0.34308,844,292,294,0,74,27,27,0,110,36,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.0,0.0,0.0,0.0,-771.191405606,0.0,3.0,0.0,0.0,0.0,0.0,-10.2,53.60,0.20,85.89,639.69,0
ZINC02067490,-29.9001,8.21943,-0.750892,-4.16435,0,0,-30.0139,785.631,0,0.563728,4,0.43818,0.710662,0.289338,3219,842,725,0,274,69,60,0,398,103,83,0,0,0,0,0,0,0,0,0,0,0,0,0,70,19,18,0,0,0,0,0,0,0,0,0,0.0,89.0,4.0,0.0,8.0,3.0,11238.0064343,1.0,49.0,3.0,0.0,1.0,0.0,-4.5,55.43,0.04,71.76,546.37,0
ZINC00643405,-25.9298,9.48351,1.55151,-3.25209,0,-0.958661,-23.9008,735.429,1,0.556253,3,0.478794,0.733316,0.266684,3003,810,710,0,533,137,126,0,191,49,41,0,0,0,0,0,0,0,0,0,152,39,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,59.0,3.0,0.0,9.0,0.0,-41299.3721216,2.0,38.0,2.0,0.0,1.0,0.0,-2.7,52.89,0.19,69.04,650.57,0
ZINC08440086,-25.5985,5.53583,3.49356,-5.14316,0,0,-24.6939,817.797,0,0.550199,3,0.544163,0.691243,0.308757,3833,995,884,0,0,0,0,0,1005,260,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40.0,11.0,0.0,5.0,1.0,-117292.347837,0.0,25.0,0.0,0.0,0.0,0.0,-3.7,74.61,0.39,131.50,976.06,0
ZINC08437570,-0.0819825,0,0.0980104,0.103043,0,0,0.0788987,50.9611,0,0.53347,0,0.963789,0.0867712,0.913229,266,113,94,0,28,12,9,0,4,0,2,0,0,0,0,0,0,0,0,0,46,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7,49.71,0.08,45.56,565.00,0
ZINC08435064,-21.2164,5.98886,1.5044,0.345667,0,0,-17.0801,673.635,0,0.552644,3,0.549112,0.772634,0.227366,2978,776,668,0,504,132,103,0,176,48,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,47.0,5.0,0.0,10.0,2.0,-87442.0978189,1.0,39.0,1.0,0.0,0.0,0.0,-5.0,48.42,0.19,79.30,666.27,0
ZINC02503433,-21.0436,3.4643,4.85311,-3.82423,0,0,-18.4531,621.828,0,0.587589,4,0.480783,0.720771,0.279229,2748,738,641,0,217,57,56,0,376,93,96,0,0,0,0,0,0,0,0,0,144,37,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,63.0,2.0,0.0,3.0,0.0,-12658.1377716,0.0,32.0,3.0,0.0,0.0,0.0,-2.3,55.32,0.08,66.48,562.65,0
ZINC08435377,-29.8462,25.1143,1.40428,-1.01906,0,0,-16.171,767.427,0,0.622512,6,0.545506,0.752199,0.247801,2893,737,648,0,477,132,107,0,576,155,139,0,0,0,0,0,0,0,0,0,220,63,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,72.0,9.0,0.0,2.0,3.0,-24770.8565276,1.0,33.0,1.0,0.0,0.0,0.0,-4.5,77.75,0.08,163.41,718.75,0
ZINC08435606,-17.5897,18.002,5.2778,-1.34173,0,0,-4.5199,639.617,0,0.636573,1,0.520925,0.729189,0.270811,1769,477,404,0,405,107,104,0,412,112,99,0,0,0,0,0,0,0,0,0,88,25,23,0,0,0,0,0,130,34,27,0,0,0,0,0,0.0,64.0,0.0,0.0,4.0,0.0,71204.6429693,1.0,18.0,1.0,0.0,0.0,0.0,-6.1,58.72,0.12,123.07,514.89,0
ZINC08433417,-18.4155,2.66743,2.53816,-0.675393,0,0,-15.3954,699.719,0,0.651808,3,0.519919,0.675474,0.324526,2504,673,654,0,78,24,20,0,482,130,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,30.0,10.0,0.0,2.0,2.0,-100029.194514,0.0,23.0,0.0,0.0,0.0,0.0,-2.7,45.92,0.48,86.05,664.18,0
ZINC00624418,-18.7474,5.02908,2.86357,-1.16447,0,0,-14.622,598.284,0,0.61606,4,0.550151,0.658015,0.341985,2492,643,598,0,479,133,124,0,251,66,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,45.0,4.0,0.0,3.0,2.0,32345.7075167,0.0,24.0,1.0,0.0,0.0,0.0,-4.7,53.90,0.08,77.70,550.95,0
ZINC08439859,-23.7421,2.3892,8.52768,0.607349,0,0,-13.5611,719.956,0,0.599598,5,0.517359,0.579363,0.420637,2398,634,596,0,136,36,31,0,311,80,75,0,71,20,18,0,0,0,0,0,173,43,50,0,0,0,0,0,104,25,19,0,0,0,0,0,0.0,59.0,5.0,0.0,0.0,1.0,63402.0300877,0.0,13.0,0.0,0.0,0.0,0.0,-6.1,50.49,0.40,55.73,650.46,0
ZINC08435172,-25.825,6.87295,-0.100826,-3.40352,-0.157387,0,-25.6932,656.676,1,0.581529,5,0.469249,0.727244,0.272756,3312,838,761,0,205,56,45,0,232,63,46,0,0,0,0,0,0,0,0,0,219,57,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,65.0,0.0,0.0,13.0,0.0,16574.2059135,1.0,46.0,1.0,0.0,0.0,0.0,-3.1,52.51,0.00,58.86,581.09,0
ZINC06177695,-22.505,4940.63,15.7276,-0.153471,0,0,2709.8,453.911,0,0.522955,1,0.691407,0.411172,0.588828,734,326,239,0,127,51,43,0,57,24,21,0,0,0,0,0,0,0,0,0,60,25,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,109.0,0.0,0.0,51.0,133089.917416,0.0,40.0,0.0,0.0,0.0,0.0,-10.8,59.47,0.14,98.80,674.24,0
ZINC08435474,-29.4016,20.7889,8.10318,-8.86904,0,-0.175925,-18.9591,699.046,1,0.634965,7,0.498493,0.720607,0.279393,2905,805,721,0,215,58,59,0,634,166,153,0,0,0,0,0,0,0,0,0,238,65,61,0,0,0,0,0,0,0,0,0,170,44,37,0,0.0,88.0,5.0,0.0,12.0,2.0,44753.8343059,2.0,49.0,4.0,0.0,0.0,0.0,-2.7,67.30,0.00,109.41,653.89,0
ZINC08437545,-18.4138,4.40192,1.38685,-2.59185,0,0,-17.9256,620.694,0,0.558342,2,0.521421,0.713645,0.286355,2770,740,649,0,231,60,56,0,353,94,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,45.0,0.0,0.0,10.0,0.0,-71901.8315168,1.0,26.0,3.0,0.0,2.0,0.0,-4.0,53.35,0.08,62.70,540.76,0
ZINC00660357,-23.9277,11.9913,3.48591,-0.0564716,0,0,-14.3769,691.965,0,0.6337,5,0.492157,0.638522,0.361478,2877,761,690,0,265,71,67,0,413,109,102,0,0,0,0,0,0,0,0,0,123,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,81.0,3.0,0.0,10.0,0.0,-62987.284237,2.0,34.0,1.0,0.0,0.0,0.0,-9.2,61.25,0.22,89.55,709.54,0
ZINC08438503,-22.8243,4.13197,4.76893,-3.24432,0,0,-19.2184,682.89,0,0.668811,1,0.447385,0.685421,0.314579,2453,628,560,0,253,61,62,0,504,132,119,0,0,0,0,0,0,0,0,0,128,30,25,0,0,0,0,0,0,0,0,0,92,25,20,0,0.0,58.0,0.0,0.0,8.0,0.0,-132300.03976,0.0,21.0,0.0,0.0,0.0,1.0,-8.4,47.08,0.11,79.20,491.94,0
ZINC00633947,-30.6776,10.0644,3.19203,-1.96831,0,0,-25.1476,731.443,0,0.541935,3,0.477014,0.751387,0.248613,2771,684,591,0,429,108,89,0,326,82,66,0,0,0,0,0,0,0,0,0,202,54,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,66.0,3.0,0.0,24.0,1.0,24220.7925571,3.0,40.0,1.0,0.0,0.0,0.0,-7.5,53.69,0.32,78.27,650.99,0
ZINC00881526,-24.7638,41.6157,4.26835,0.483803,0,0,2.32023,709.791,0,0.650033,5,0.470327,0.676435,0.323565,2376,649,561,0,382,102,97,0,427,118,97,0,0,0,0,0,0,0,0,0,181,43,42,0,80,21,19,0,0,0,0,0,0,0,0,0,0.0,42.0,7.0,0.0,13.0,0.0,-37067.7579243,1.0,26.0,1.0,0.0,0.0,0.0,-3.8,48.63,0.30,72.06,584.91,0
ZINC00645583,-26.2698,24.7702,11.0743,-2.8472,0,-0.626896,-6.40205,690.231,1,0.648654,5,0.510151,0.642551,0.357449,2651,702,644,0,756,200,179,0,112,25,22,0,68,23,22,0,0,0,0,0,0,0,0,0,174,48,46,0,0,0,0,0,0,0,0,0,0.0,79.0,4.0,0.0,18.0,0.0,-132361.167198,5.0,16.0,0.0,0.0,0.0,0.0,-4.5,60.03,0.12,81.65,587.32,0
ZINC00623284,-25.3291,4.87994,7.30498,-5.49783,0,-0.678369,-22.5048,645.714,1,0.593235,5,0.508078,0.698781,0.301219,2606,687,612,0,151,39,38,0,776,202,182,0,0,0,0,0,0,0,0,0,0,0,0,0,92,27,26,0,0,0,0,0,0,0,0,0,0.0,71.0,9.0,0.0,8.0,1.0,856.137872,2.0,33.0,1.0,0.0,0.0,0.0,-4.8,54.51,0.23,92.65,582.39,0
ZINC00624571,-26.8638,4.33831,3.61727,-3.73567,0,0,-24.6644,732.243,0,0.647327,6,0.475209,0.684554,0.315446,2639,695,604,0,367,98,84,0,252,64,60,0,76,21,21,0,0,0,0,0,306,80,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,4.0,0.0,3.0,3.0,45539.280581,0.0,31.0,2.0,0.0,0.0,0.0,-1.3,57.08,0.09,71.09,565.24,0
ZINC00666441,-17.6221,14.5837,6.65684,-1.35595,0,-0.394649,-5.07897,590.253,1,0.544677,5,0.53586,0.60483,0.39517,2004,539,509,0,228,59,51,0,614,169,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50.0,3.0,0.0,12.0,4.0,-125218.33121,2.0,16.0,2.0,0.0,0.0,0.0,-2.6,58.34,0.27,104.35,579.30,0
ZINC02282159,-30.2998,6.44537,4.82431,-0.808064,0,0,-24.0721,814.886,0,0.625107,6,0.471399,0.647028,0.352972,3311,872,731,0,586,144,124,0,206,53,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,29,19,0,0,0,0,0,0.0,109.0,2.0,0.0,8.0,1.0,-2048.84468466,0.0,40.0,2.0,0.0,0.0,0.0,-3.1,56.18,0.04,76.14,634.57,0
ZINC00723782,-21.9434,4.59675,6.5305,-8.44534,0,-0.881327,-22.7519,581.35,1,0.57302,3,0.489309,0.667591,0.332409,2673,695,640,0,284,65,67,0,603,152,148,0,0,0,0,0,0,0,0,0,0,0,0,0,78,22,23,0,0,0,0,0,0,0,0,0,0.0,75.0,2.0,0.0,6.0,0.0,-146355.55111,3.0,19.0,0.0,0.0,2.0,0.0,-2.1,55.48,0.13,80.07,527.19,0
ZINC00659022,-23.1596,4.01098,4.01038,-0.378835,0,0,-17.668,661.096,0,0.566907,4,0.49719,0.653697,0.346303,2346,641,576,0,253,65,59,0,451,122,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,19,16,0,97,26,22,0,0.0,53.0,15.0,0.0,14.0,0.0,35705.3489497,1.0,31.0,0.0,0.0,0.0,0.0,-1.9,50.01,0.05,77.50,493.40,0
ZINC08440140,-17.4096,3.47925,2.44409,1.07802,0,0,-12.5736,576.252,0,0.552564,4,0.552904,0.703941,0.296059,2388,656,560,0,380,95,84,0,182,49,46,0,0,0,0,0,0,0,0,0,78,21,15,0,0,0,0,0,37,4,7,0,0,0,0,0,0.0,42.0,5.0,0.0,2.0,1.0,-11522.9531355,0.0,24.0,0.0,0.0,0.0,0.0,-1.0,41.82,0.32,71.09,556.03,0
ZINC08433187,-26.6997,6.94946,4.5509,1.11582,0,0,-17.9648,694.182,0,0.615099,4,0.468354,0.757446,0.242554,3078,807,697,0,403,108,96,0,444,110,95,0,69,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,48.0,10.0,0.0,3.0,0.0,-9998.98971841,0.0,40.0,2.0,0.0,0.0,0.0,-1.3,48.50,0.24,60.93,586.04,0
ZINC08435522,-14.6635,14.4153,5.03662,-4.36201,0,0,-6.81574,519.574,0,0.573268,3,0.521597,0.76714,0.23286,1748,450,387,0,630,166,155,0,157,45,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,33.0,1.0,0.0,15.0,0.0,-105948.972792,1.0,13.0,0.0,0.0,0.0,0.0,-5.0,26.43,0.64,93.25,461.47,0
ZINC00677375,-24.6109,5.14928,5.82163,-6.09676,0,-1.36806,-23.7495,667.87,1,0.597722,3,0.497187,0.671498,0.328502,2903,746,718,0,199,52,45,0,686,172,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,4.0,0.0,6.0,2.0,-11341.7000797,1.0,33.0,1.0,0.0,0.0,0.0,-4.8,56.23,0.31,101.66,667.51,0
ZINC00624057,-23.6973,10.1657,1.87501,-1.10508,0,0,-18.6832,725.887,0,0.555296,6,0.460552,0.70372,0.29628,3306,872,774,0,268,75,61,0,537,134,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77.0,0.0,0.0,9.0,0.0,1410.35724501,1.0,53.0,3.0,0.0,0.0,0.0,-1.0,55.18,0.11,80.57,625.59,0
ZINC00623808,-32.1521,6.81936,6.53024,-1.60859,0,0,-24.2735,788.243,0,0.562705,5,0.474433,0.72539,0.27461,2998,809,713,0,381,102,91,0,203,58,46,0,0,0,0,0,0,0,0,0,164,41,33,0,99,23,21,0,0,0,0,0,0,0,0,0,0.0,62.0,7.0,0.0,4.0,3.0,21581.5581109,0.0,24.0,0.0,0.0,0.0,0.0,-3.2,49.44,0.23,52.65,658.45,0
ZINC00856250,-25.0496,7.22912,1.75305,-3.54065,0,0,-24.0436,689.8,0,0.608462,6,0.487898,0.76184,0.23816,2819,755,687,0,351,81,83,0,733,190,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,76.0,8.0,0.0,5.0,2.0,43459.416933,1.0,36.0,2.0,0.0,0.0,0.0,-4.6,56.76,0.12,92.91,559.18,0
