Name,fa_atr,fa_rep,fa_sol,fa_elec,hbond_bb_sc,hbond_sc,Interface_Energy,Total_BSA,Interface_HB,Total_packstats,Interface_unsat,Total_pose_exposed_SASA,interface_hydrophobic_sasa,interface_polar_sasa,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.9,7.9,8.9,16.9,6.15,7.15,8.15,16.15,6.16,7.16,8.16,16.16,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,SIDE_flex_ALPHA,SIDE_flex_BETA,SIDE_flex_OTHER,BACK_flex_ALPHA,BACK_flex_BETA,BACK_flex_OTHER,TotalElec,TotalHbond,Hphobe_contact,Pi_Pi,T-stack,Cation-pi,Salt_Bridge,diff_entropy,pienergy,fsp3,polarsurfacearea,vdwsa,Label
ZINC08439211,-26.7659,5.86967,5.4712,-3.80239,0,-1.25835,-23.6685,806.587,1,0.657658,4,0.458693,0.765272,0.234728,2388,649,599,29,487,139,119,2,465,130,114,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,30,25,1,0.0,48.0,29.0,0.0,1.0,0.0,-127839.845729,1.0,33.0,0.0,0.0,0.0,0.0,-6.8,64.64,0.18,142.35,624.26,0
ZINC00829304,-29.11,5.84347,9.70322,-7.77221,0,-0.613389,-26.3199,1021.69,1,0.649172,5,0.337996,0.776793,0.223207,2948,779,747,37,416,109,104,6,377,98,96,4,0,0,0,0,0,0,0,0,141,30,32,2,130,33,40,3,0,0,0,0,0,0,0,0,0.0,84.0,11.0,0.0,0.0,0.0,-92464.8380094,1.0,38.0,1.0,0.0,0.0,0.0,-5.7,45.67,0.39,70.67,666.56,0
ZINC02067809,-26.3835,7.7965,-5.2558,-2.5927,0,-0.812457,-31.8626,869.191,1,0.671302,1,0.360193,0.868941,0.131059,3752,960,907,60,155,43,38,2,254,66,60,5,0,0,0,0,0,0,0,0,0,0,0,0,193,53,48,1,0,0,0,0,0,0,0,0,0.0,47.0,9.0,0.0,0.0,0.0,-81095.8531263,1.0,34.0,1.0,0.0,0.0,0.0,.5,51.47,0.21,42.24,624.67,0
ZINC02167211,-30.2178,10.2497,1.86018,-0.28979,0,0,-24.2835,832.054,0,0.669467,2,0.326094,0.866547,0.133453,2746,723,712,42,299,77,78,5,473,113,123,8,0,0,0,0,0,0,0,0,165,42,42,2,90,24,26,1,168,46,40,3,0,0,0,0,0.0,35.0,10.0,0.0,6.0,1.0,-11881.5579736,0.0,23.0,0.0,0.0,0.0,0.0,-5.8,52.16,0.11,79.20,502.35,0
ZINC02170872,-30.074,9.80805,-0.464102,-3.79185,0,0,-30.4537,817.101,0,0.685403,0,0.41274,0.907164,0.0928359,3018,790,708,37,332,82,67,4,486,125,115,8,0,0,0,0,0,0,0,0,247,60,56,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,32.0,16.0,0.0,4.0,0.0,-84833.5401361,0.0,33.0,0.0,0.0,0.0,0.0,-1.8,52.68,0.29,71.44,640.77,0
ZINC08435129,-35.3253,10.2204,-0.611307,-2.12417,0,0,-34.1603,905.442,0,0.684245,2,0.410094,0.834995,0.165005,3595,951,863,49,519,133,118,10,60,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,34,32,2,0,0,0,0,0.0,71.0,10.0,0.0,5.0,0.0,-13152.4473396,0.0,56.0,2.0,0.0,0.0,0.0,-2.6,55.70,0.17,48.89,677.63,0
ZINC00623497,-32.0811,10.3329,4.56988,-4.06797,0,0,-27.374,804.513,0,0.685372,1,0.375953,0.862844,0.137156,2837,734,720,41,289,70,74,5,433,112,107,7,202,55,58,1,0,0,0,0,0,0,0,0,185,51,44,3,0,0,0,0,0,0,0,0,0.0,44.0,16.0,0.0,4.0,0.0,-90024.9322121,0.0,33.0,0.0,0.0,1.0,0.0,-3.8,59.45,0.35,50.80,560.05,0
ZINC01472175,-24.18,43.573,2.91307,3.24623,0,0,4.46606,899.774,0,0.664369,2,0.344637,0.87826,0.12174,3095,788,772,52,369,90,84,6,452,110,120,7,0,0,0,0,0,0,0,0,143,41,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,33.0,13.0,0.0,0.0,0.0,-34297.9906186,0.0,20.0,0.0,0.0,2.0,0.0,-1.9,54.05,0.25,97.81,581.66,0
ZINC08437657,-23.56,34.6684,10.1312,-4.35747,0,0,0.386832,881.696,0,0.696783,4,0.375737,0.837222,0.162778,2253,573,560,46,626,158,151,9,526,125,126,7,0,0,0,0,0,0,0,0,0,0,0,0,181,49,42,3,0,0,0,0,0,0,0,0,0.0,28.0,38.0,0.0,0.0,0.0,21564.1148455,0.0,19.0,1.0,0.0,0.0,0.0,-7.8,59.91,0.28,142.09,565.22,0
ZINC00703067,-28.2319,8.96041,1.48294,-2.53179,0,0,-26.1977,893.158,0,0.669322,3,0.397817,0.91655,0.0834504,3765,968,879,54,80,20,18,1,659,169,152,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,43.0,14.0,0.0,0.0,0.0,-103272.567371,0.0,35.0,0.0,0.0,1.0,0.0,-2.1,64.87,0.19,86.05,693.20,0
ZINC08439706,-30.9979,7.77796,1.09635,-1.41927,0,0,-28.6506,826.275,0,0.674123,2,0.290614,0.900838,0.0991623,2640,689,643,43,539,149,132,7,127,32,29,2,0,0,0,0,0,0,0,0,165,43,41,2,134,35,38,3,135,38,35,3,0,0,0,0,0.0,58.0,9.0,0.0,4.0,0.0,16812.6846868,1.0,37.0,1.0,0.0,0.0,0.0,-1.3,42.61,0.12,47.78,451.94,0
ZINC02062354,-26.7597,9.43818,4.54493,-0.722454,0,0,-19.1914,882.895,0,0.705029,2,0.365201,0.888824,0.111176,2759,712,676,47,556,133,124,8,541,140,128,6,0,0,0,0,0,0,0,0,124,32,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40.0,12.0,0.0,0.0,0.0,-48562.3896587,1.0,28.0,1.0,0.0,1.0,0.0,-2.3,53.84,0.24,128.93,564.39,0
ZINC08435127,-34.2149,10.1269,-2.37834,1.23568,0,0,-31.3441,932.431,0,0.674405,1,0.327418,0.811788,0.188212,3756,973,930,53,282,75,75,4,71,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,110,31,27,1,166,44,43,2,0,0,0,0,0.0,51.0,13.0,0.0,1.0,0.0,36054.5571242,0.0,38.0,0.0,0.0,3.0,0.0,.1,57.08,0.00,54.35,586.10,0
ZINC00666632,-31.5289,8.26015,-2.7612,-5.88869,0,-0.200453,-36.2129,833.737,1,0.680388,3,0.36948,0.852536,0.147464,3350,888,857,54,303,83,74,5,389,97,90,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,20,20,0,0,0,0,0,0.0,70.0,9.0,0.0,1.0,0.0,-123963.599076,1.0,35.0,1.0,0.0,0.0,0.0,-2.3,49.30,0.04,64.36,521.85,0
ZINC02169133,-35.6121,10.8193,3.85286,-18.1309,0,-2.11494,-46.3627,928.253,2,0.670442,4,0.319599,0.817476,0.182524,3460,899,875,59,260,61,64,4,756,190,182,12,0,0,0,0,0,0,0,0,122,30,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68.0,35.0,0.0,0.0,0.0,-523306.028017,2.0,45.0,1.0,0.0,0.0,1.0,-5.3,64.66,0.16,120.08,620.89,0
ZINC02169708,-29.7697,10.3025,1.58852,-10.2619,0,0,-33.7994,820.815,0,0.658484,3,0.362594,0.838296,0.161704,3167,839,770,48,132,30,30,2,623,163,149,8,104,27,30,1,0,0,0,0,145,35,33,3,119,35,28,0,0,0,0,0,0,0,0,0,0.0,57.0,11.0,0.0,0.0,0.0,-463392.973741,1.0,30.0,0.0,0.0,0.0,1.0,-4.3,64.47,0.05,87.82,516.78,0
ZINC08434954,-42.1558,10.789,14.2345,-14.9989,0,-2.57514,-40.4125,1132.67,4,0.672956,5,0.368868,0.706927,0.293073,3596,968,906,38,465,123,112,5,896,236,218,10,0,0,0,0,0,0,0,0,0,0,0,0,497,129,135,4,0,0,0,0,0,0,0,0,0.0,104.0,17.0,0.0,21.0,0.0,-708238.028018,10.0,35.0,1.0,0.0,0.0,0.0,-.6,96.92,0.10,168.30,808.10,0
ZINC08438359,-32.9408,36.4909,5.13771,-2.61263,0,0,-11.6219,762.306,0,0.67452,1,0.453533,0.719207,0.280793,2243,613,542,22,522,138,118,4,155,47,41,0,0,0,0,0,0,0,0,0,392,108,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68.0,2.0,0.0,24.0,0.0,-68393.1585365,2.0,35.0,1.0,0.0,0.0,0.0,-7.1,53.63,0.29,109.76,574.26,0
ZINC00975370,-33.6602,7.92222,4.25373,-3.15763,0,0,-30.5526,841.911,0,0.660805,2,0.304039,0.84665,0.15335,2335,598,583,40,402,100,99,7,254,63,65,3,0,0,0,0,0,0,0,0,363,94,83,5,0,0,0,0,130,37,34,3,0,0,0,0,0.0,41.0,22.0,0.0,0.0,0.0,13013.0702816,0.0,32.0,1.0,0.0,0.0,0.0,-3.2,45.16,0.18,62.30,471.43,0
ZINC00626146,-30.8045,8.53885,-1.19954,-4.07591,0,0,-31.8153,836.104,0,0.687227,2,0.351316,0.858949,0.141051,3601,957,856,55,133,32,30,2,491,126,109,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,73.0,7.0,0.0,0.0,0.0,-31463.1041727,0.0,42.0,0.0,0.0,1.0,0.0,-1.7,54.31,0.19,66.84,588.68,0
ZINC01891283,-33.3001,8.16727,5.56677,-8.08063,0,-0.973923,-34.7325,935.593,1,0.650763,4,0.329299,0.811698,0.188302,2800,714,705,49,657,164,162,9,289,75,63,4,0,0,0,0,0,0,0,0,252,65,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,69.0,29.0,0.0,0.0,1.0,-50610.1379355,3.0,41.0,1.0,0.0,0.0,0.0,-.9,54.57,0.23,99.00,609.75,0
ZINC08438076,-30.9407,8.86259,-0.571628,-3.34214,0,0,-32.6364,845.273,0,0.672079,4,0.399643,0.92273,0.0772697,3084,802,747,45,420,101,99,6,551,147,140,11,0,0,0,0,0,0,0,0,155,39,39,2,45,14,9,0,0,0,0,0,0,0,0,0,0.0,42.0,21.0,0.0,0.0,0.0,4259.20351192,0.0,38.0,1.0,0.0,1.0,0.0,-4.5,53.33,0.26,72.72,604.63,0
ZINC00643498,-32.2126,15.6713,11.7411,-10.6743,0,0,-24.4328,834.289,0,0.667885,3,0.3148,0.854227,0.145773,2536,652,648,46,619,150,148,10,232,60,58,3,536,146,124,8,0,0,0,0,130,31,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,66.0,49.0,0.0,0.0,0.0,-115386.045491,0.0,42.0,1.0,0.0,0.0,0.0,-6.6,64.03,0.17,95.06,512.17,0
ZINC00865379,-29.8476,24.3794,5.01616,-6.14091,0,-0.577269,-18.993,812.681,1,0.636518,4,0.31497,0.746986,0.253014,2590,695,636,33,274,75,69,5,234,66,55,2,144,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,27,29,2,0.0,85.0,4.0,0.0,10.0,0.0,-147599.851481,3.0,30.0,0.0,0.0,0.0,0.0,-1.3,47.67,0.00,55.13,459.25,0
ZINC00881599,-34.4827,9.35674,3.81396,-9.75663,0,-1.21703,-39.4992,965.449,1,0.670538,4,0.340367,0.824163,0.175837,3139,803,786,52,371,93,86,6,538,144,139,7,0,0,0,0,0,0,0,0,96,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85.0,15.0,0.0,0.0,0.0,-79045.1179909,1.0,40.0,1.0,0.0,2.0,0.0,-3.4,56.71,0.12,88.69,613.50,0
ZINC00646556,-27.1506,6.10651,11.8038,-12.6733,0,0,-26.272,830.715,0,0.654453,2,0.374114,0.785196,0.214804,2037,511,504,26,401,101,94,5,181,43,47,2,542,146,125,8,0,0,0,0,245,65,56,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,43.0,45.0,0.0,0.0,2.0,-128646.806074,1.0,19.0,0.0,0.0,2.0,0.0,.3,63.50,0.21,64.11,539.66,0
ZINC00633944,-37.5952,37.9586,5.95972,-6.0191,0,0,-18.9256,897.856,0,0.683564,6,0.338744,0.718546,0.281454,2774,736,665,33,484,134,122,5,238,69,62,3,0,0,0,0,0,0,0,0,130,36,34,3,0,0,0,0,124,27,30,2,0,0,0,0,0.0,100.0,8.0,0.0,11.0,0.0,-10284.0966707,2.0,41.0,2.0,0.0,0.0,0.0,-.4,50.29,0.19,72.95,560.03,0
ZINC08433407,-33.5611,9.80057,-2.22945,-1.65525,0,0,-34.0008,902.35,0,0.671285,1,0.336947,0.884607,0.115393,3384,869,859,60,221,54,56,3,174,49,40,3,233,59,50,0,0,0,0,0,134,34,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,56.0,14.0,0.0,3.0,1.0,-74116.4730357,0.0,48.0,0.0,0.0,1.0,0.0,-3.9,63.11,0.17,45.91,568.58,0
ZINC00629164,-25.5887,6.54566,6.9911,-2.02872,0,0,-18.1034,709.636,0,0.69488,2,0.344492,0.819511,0.180489,2100,553,517,31,274,64,64,5,316,81,77,6,0,0,0,0,0,0,0,0,168,45,40,3,0,0,0,0,204,53,59,4,0,0,0,0,0.0,24.0,35.0,0.0,0.0,0.0,40940.4618946,0.0,20.0,0.0,0.0,0.0,0.0,-1.2,37.84,0.07,49.74,371.36,0
ZINC02071443,-35.3319,11.0076,10.8869,-6.97966,0,-0.0233557,-27.5028,809.299,1,0.675906,5,0.332891,0.867381,0.132619,2620,686,632,42,665,161,171,11,1134,283,285,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,51.0,40.0,0.0,6.0,0.0,-444855.579198,0.0,28.0,0.0,0.0,0.0,0.0,-7.2,66.63,0.18,191.33,554.15,0
ZINC00723971,-27.2452,7.44392,5.30505,-3.13972,0,0,-23.1258,801.672,0,0.671616,3,0.380837,0.873034,0.126966,2747,693,661,39,493,111,116,9,94,26,22,1,0,0,0,0,0,0,0,0,0,0,0,0,312,84,75,5,0,0,0,0,0,0,0,0,0.0,36.0,29.0,0.0,0.0,0.0,30663.1796989,0.0,23.0,0.0,0.0,1.0,0.0,.1,42.43,0.30,56.73,559.75,0
ZINC00643347,-32.8675,9.60132,-2.66416,-2.6732,0,0,-35.0189,932.004,0,0.687018,2,0.329249,0.814958,0.185042,3498,922,848,53,264,66,61,4,402,105,96,6,0,0,0,0,0,0,0,0,0,0,0,0,115,30,28,0,0,0,0,0,0,0,0,0,0.0,66.0,19.0,0.0,0.0,0.0,-105270.413565,0.0,44.0,0.0,0.0,0.0,0.0,-1.0,56.50,0.15,60.33,611.97,0
ZINC08435163,-33.7407,7.27452,4.18088,-1.6471,0,0,-30.55,834.31,0,0.664191,3,0.331319,0.873215,0.126785,2925,757,697,50,623,164,141,11,215,49,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,58.0,10.0,0.0,0.0,0.0,71726.4970138,0.0,38.0,1.0,0.0,0.0,0.0,-2.1,34.95,0.50,61.68,602.47,0
ZINC08439320,-27.522,7.89593,0.37268,-5.27596,0,-0.813514,-28.9688,780.803,1,0.691637,2,0.315706,0.878883,0.121117,2849,735,670,42,162,45,38,2,676,174,157,7,147,41,36,3,0,0,0,0,282,74,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,53.0,15.0,0.0,0.0,0.0,-334314.262836,2.0,31.0,0.0,0.0,0.0,1.0,-3.1,57.99,0.11,103.70,529.65,0
ZINC02067805,-32.5706,10.4274,-3.23296,-6.10606,0,0,-37.3634,894.712,0,0.671839,4,0.394567,0.790823,0.209177,3595,923,933,60,344,90,90,3,469,117,118,4,0,0,0,0,0,0,0,0,112,25,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,67.0,19.0,0.0,2.0,0.0,-279210.367996,2.0,50.0,1.0,0.0,0.0,0.0,-2.0,66.72,0.07,91.63,634.65,0
ZINC02163126,-36.5578,11.5128,3.03501,-8.66317,0,-0.587061,-38.173,929.477,1,0.679086,3,0.359084,0.845263,0.154737,3430,906,859,56,437,112,110,6,281,72,78,4,0,0,0,0,0,0,0,0,0,0,0,0,173,44,48,4,0,0,0,0,0,0,0,0,0.0,37.0,40.0,0.0,3.0,0.0,-131653.113573,1.0,40.0,0.0,0.0,0.0,0.0,-11.4,55.20,0.20,84.39,650.91,0
ZINC08439611,-31.5558,10.1471,4.52944,-2.03818,0,0,-24.5373,816.714,0,0.68115,3,0.320138,0.923227,0.0767727,3145,823,762,47,191,51,44,3,755,192,181,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,35,34,3,0,0,0,0,0.0,40.0,3.0,0.0,9.0,0.0,-21986.3428483,0.0,25.0,1.0,0.0,0.0,0.0,-.2,38.33,0.48,74.19,560.50,0
ZINC00695022,-31.5801,10.0166,-1.32756,-7.18026,0,0,-37.7804,995.881,0,0.645093,4,0.35096,0.79048,0.20952,3720,968,954,55,526,133,126,7,269,63,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,62.0,21.0,0.0,0.0,0.0,-6308.79916051,0.0,42.0,1.0,0.0,1.0,0.0,-2.7,54.00,0.18,62.44,677.02,0
ZINC03066739,-32.2259,8.06305,4.8204,-11.7348,0,0,-36.1739,888.129,0,0.662942,3,0.367061,0.799899,0.200101,2872,751,716,44,389,102,90,6,569,151,141,8,0,0,0,0,0,0,0,0,102,26,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,78.0,32.0,0.0,0.0,0.0,-291399.932205,4.0,41.0,1.0,0.0,1.0,0.0,-6.3,62.83,0.09,118.02,602.65,0
ZINC00984053,-22.374,8.474,4.55982,0.319121,0,0,-14.1903,582.808,0,0.668424,1,0.346572,0.897291,0.102709,1862,500,451,32,461,123,110,8,157,37,33,2,0,0,0,0,0,0,0,0,0,0,0,0,192,54,45,3,0,0,0,0,0,0,0,0,0.0,43.0,2.0,0.0,17.0,0.0,-15897.4245632,0.0,23.0,2.0,0.0,0.0,0.0,0,24.47,0.38,49.25,354.02,0
ZINC02071595,-34.5632,9.74594,-0.322623,-0.894359,0,0,-33.1556,900.211,0,0.657502,4,0.335319,0.886262,0.113738,3003,773,740,54,429,105,103,8,544,133,133,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,37,41,4,0,0,0,0,0.0,77.0,10.0,0.0,9.0,1.0,-42482.7548636,0.0,48.0,2.0,0.0,1.0,0.0,-10.7,56.53,0.09,93.44,547.98,0
ZINC08434877,-25.1647,4.92748,10.0485,-0.559179,0,0,-14.8367,749.307,0,0.684566,3,0.400034,0.769832,0.230168,2158,563,511,27,823,210,182,12,270,75,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,23,25,0,0,0,0,0,0.0,67.0,9.0,0.0,0.0,0.0,248413.418432,1.0,21.0,1.0,0.0,1.0,0.0,-10.4,37.97,0.50,73.39,565.59,0
ZINC08437244,-32.214,9.49495,-6.29596,-2.70656,0,0,-36.9016,856.56,0,0.675734,4,0.360052,0.886902,0.113098,4481,1174,1054,63,248,62,50,6,238,61,55,3,0,0,0,0,0,0,0,0,131,36,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,57.0,11.0,0.0,1.0,0.0,-37579.5926562,0.0,43.0,0.0,0.0,0.0,0.0,-.7,60.17,0.15,50.69,694.97,0
ZINC08434852,-27.7629,8.94802,-6.51741,-0.976617,0,0,-31.186,830.991,0,0.636981,3,0.388285,0.858333,0.141667,3434,884,854,64,500,129,128,7,300,74,74,5,0,0,0,0,0,0,0,0,277,69,71,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,39.0,13.0,0.0,1.0,0.0,8032.42537824,0.0,41.0,1.0,0.0,0.0,0.0,2.1,56.17,0.12,69.88,545.73,0
ZINC08439619,-31.5219,9.13586,-3.06851,-4.37571,0,0,-35.97,1020.82,0,0.657392,3,0.343075,0.78463,0.21537,4036,1045,1007,64,393,100,95,5,190,47,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.0,18.0,0.0,0.0,0.0,-22010.2346705,0.0,36.0,1.0,0.0,1.0,0.0,-1.9,47.36,0.38,55.63,802.48,0
ZINC08436946,-32.0304,13.0886,-1.99226,-15.4047,0,-1.41351,-43.2799,1003.79,2,0.665022,3,0.364128,0.825974,0.174026,4447,1177,1072,61,301,78,80,4,980,246,248,16,0,0,0,0,0,0,0,0,141,37,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,65.0,26.0,0.0,0.0,0.0,-934934.313619,1.0,45.0,0.0,0.0,0.0,0.0,-3.9,93.51,0.09,172.39,806.44,0
ZINC08437729,-31.902,10.5179,2.9054,-3.89842,0,-0.675778,-28.6339,977.116,1,0.665557,2,0.433374,0.80899,0.19101,3662,963,924,53,250,59,64,4,476,127,116,6,0,0,0,0,0,0,0,0,123,29,26,3,0,0,0,0,174,47,42,3,0,0,0,0,0.0,54.0,27.0,0.0,1.0,0.0,-45594.5807383,3.0,33.0,1.0,0.0,0.0,0.0,-4.4,68.73,0.16,68.20,693.99,0
ZINC08433335,-38.8893,7.88812,9.37643,-6.61958,0,0,-33.8703,1036.49,0,0.675374,4,0.393876,0.792515,0.207485,3793,995,976,50,778,198,191,11,539,145,142,4,0,0,0,0,0,0,0,0,242,62,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,91.0,13.0,0.0,2.0,0.0,-84071.7183067,1.0,33.0,1.0,0.0,1.0,0.0,.1,72.80,0.18,157.35,743.62,0
ZINC02168759,-25.0269,17.584,6.27515,-1.2003,0,-0.394783,-11.1409,915.595,1,0.676887,1,0.370071,0.860398,0.139602,3147,808,790,61,523,133,122,9,98,22,23,2,506,124,130,10,0,0,0,0,112,29,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,37.0,17.0,0.0,0.0,0.0,-95162.7278495,0.0,13.0,1.0,0.0,1.0,0.0,-8.2,69.63,0.32,70.18,641.34,0
