vina_intra_hydrogen,nnscore,vina_intra_hydrophobic,rfscore_v1,rfscore_v3,rfscore_v2,vina_repulsion,vina_intra_repulsion,vina_hydrogen,PLEClinear_p5_l1_s65536,vina_num_rotors,vina_gauss1,PLECnn_p5_l1_s65536,vina_gauss2,vina_hydrophobic,PLECrf_p5_l1_s65536,vina_affinity,vina_intra_gauss1,vina_intra_gauss2,name,label
1.6224392668690868,5.191725445238811,5.760994204113052,5.565244439393941,5.2215927695082645,5.897773994227998,0.9232868211521035,0.6716672764162632,1.213675116927626,4.634482513618122,12.0,59.829975770411686,6.203546424398346,1132.741757767716,28.896320043813844,6.116999999999999,-5.244431142723083,17.281301590783464,225.32581839567877,1ewm_RL2_A_active,1
0.0,7.367778343916231,15.086395682135585,6.562626213564208,6.614555040459537,6.269919920523917,1.1732039097430278,0.7406690268048899,0.49620474384869545,6.525956464146292,1.0,82.58796070820557,7.57956306001462,1357.6788292735212,75.52776997907245,6.974100000000001,-11.244742358983443,21.998114428530833,144.18084493377015,1fk9_EFZ_A_active,1
0.0,8.579500331550282,0.0,7.525789509379503,7.276342287656794,7.39016763608614,5.010737006403927,1.4861928320543043,4.316525534673609,7.439608440116883,7.0,108.70029446359342,6.720964064182308,1541.6912483266442,26.42867327497118,6.693599999999999,-7.85901749534942,8.047411114424794,160.06666379464366,1fm6_BRL_D_active,1
0.0,8.59945372872301,5.134491212553726,7.56926874203574,7.576383642968131,7.605203558552563,5.328845967275836,0.9352306587259065,3.0165723871439845,7.51062084306151,6.0,149.49454582286313,7.432342679768205,1757.1640316290368,74.14291802819015,6.850300000000001,-10.574304985959325,21.327565037250512,204.9683174699549,1fpu_PRC_A_active,1
0.0,7.271671401866956,7.373907392496452,6.457180414141428,6.332872363691867,5.915497361971362,3.3264069294623995,5.626730863213941,1.4686124938502763,6.453230285537181,3.0,101.82792179572178,6.500456117040472,1564.1201545317026,21.076935342146673,6.636299999999998,-8.93545568435757,23.527556074197282,222.9222644991697,1fv0_9AR_A_active,1
2.4299372271152793,7.447794220315837,5.061047680227171,6.713651822233325,6.650105774392285,6.984898119269614,4.871330718296065,20.184249336518043,3.4850041463448678,6.821052889884783,2.0,93.14381788963158,7.124041404108144,1303.5612194468397,51.982070873860934,6.848800000000001,-8.791983999485081,15.41999448590709,126.67497443672939,1fvt_106_A_active,1
0.0,5.522532545500807,2.509863323768961,7.499193512099006,6.890679133477632,6.552746757242759,2.0529354648997242,4.794461860112141,0.4508046612018811,4.7174816904687304,5.0,59.29014902089861,5.327544357709046,1127.9837040530224,49.88582758118281,6.2972,-6.361527513939525,23.30671623185948,149.4245330002231,1fxv_PNN_B_active,1
0.0,6.21799294084781,16.83882780823908,6.2448417662337645,5.999743602453109,5.995451030136531,0.5909302835064032,5.452813490690033,0.0,3.4655841344164715,7.0,58.52386654408343,4.924316298531698,1142.3443246993647,53.13295232253131,5.5612,-6.631097235043321,18.870701446465056,147.08594620154335,1g9v_RQ3_A_active,1
2.0,4.331216992292328,7.171956717357885,5.8281844168054215,5.386747493728497,5.671000115717616,1.500246499838709,6.733355069997688,0.6321791632054374,3.2871483567296944,8.0,51.76749485231478,4.570480335967802,941.9378828853778,15.946107053916883,5.1716999999999995,-4.341902424360024,30.89986010875229,185.62495973686845,1ggd_FAF_C_active,1
2.0,6.357566121049668,7.823326647421979,6.885333879287374,6.800769927294922,7.1032438424353455,1.5806703176042038,5.00502681245192,1.4787323853150083,4.995549676444623,4.0,72.65850444537296,5.621240265662222,1358.085942493945,37.48207779418154,7.1423999999999985,-8.468589947724622,27.780046695401115,172.99464422214686,1gii_1PU_A_active,1
2.0,7.85290612691296,3.873247570589305,7.177993363636367,7.300216096570098,7.408569284659787,2.2609383541992245,2.4760048981129685,2.1996237928277047,6.9461744825990035,5.0,85.90850955603983,7.179437533024657,1572.1044661374835,49.28858484380301,7.363800000000001,-9.510578152684282,14.107950096632024,209.45561397886047,1gij_2PU_A_active,1
2.0,7.842568154811177,23.726256296169954,7.3616581383061375,7.0480367987012915,7.247866983460985,5.895151320314566,2.752042837143136,4.259860898076991,3.703929519564263,3.0,109.4062587608937,4.331754292777374,1462.8181314558365,34.64981937046685,5.707199999999999,-8.683814775168248,21.66487128875609,158.71930090259207,1gj4_132_H_active,1
2.0,7.525373388628411,17.154540555956515,7.229434463092459,7.059284290320789,7.061040677322681,6.052525378269566,1.746771449575821,4.212924130116372,4.441330721676972,3.0,99.27648131039523,4.462929627858702,1436.277271801675,38.89271675812129,5.848699999999999,-8.251325361113267,22.08620514181045,152.9455903535475,1gj5_130_H_active,1
2.0,6.378022362009007,6.145846259233068,6.7462312417582435,6.632000774558775,6.987902843545346,5.293744106971062,2.703564515634051,5.263735197517352,4.063713488876369,5.0,82.55300384550972,5.251759451771869,1252.7568654635643,11.388088820318561,6.226700000000001,-6.534546840520164,25.954940555101707,154.4864659194525,1gj8_133_B_active,1
0.0,7.2530275114326574,2.0066554155143734,7.229151640248643,7.31275092135642,7.475290009435011,3.2118270805916462,25.19204573315094,1.0,5.188627621593204,7.0,86.34797062848024,4.530795655624304,1410.9663527107743,23.997348677974202,6.291100000000001,-6.4462194574398035,31.74810039501935,195.5624167104541,1h1q_2A6_A_active,1
0.0,6.968395016452521,4.314130119071475,7.361675420412915,6.6787536948051995,7.165816671661668,3.2426014148464737,0.005184978144479953,3.722382552638355,3.706526652083806,18.0,107.27151861491673,5.838863848585185,1529.6138887757002,76.23984993861677,6.116199999999997,-6.745711559448014,5.854869021196107,112.49895672343482,1h82_GZZ_A_active,1
0.0,6.427595371607154,22.08770147845854,6.867438352813851,6.8253856341991375,6.844606371683873,1.2212085788377514,33.934354122081814,2.1510418591646574,6.3318331678897195,2.0,71.52584964265938,5.976076926059167,1256.743874125008,70.29677533929674,6.206400000000002,-10.506160982344648,32.54202789612155,168.43848639253048,1h9z_RWF_A_active,1
0.0,6.286405252008397,18.163820828575563,6.818925562770563,6.711071020868023,6.65809345243645,0.8241172087783193,17.541252450646684,0.6333066868217799,6.103677129630442,3.0,69.178555713619,5.7201631832972,1236.998171650108,68.21565036430367,5.701100000000002,-9.289263331941344,22.864479760832957,174.45066049695785,1ha2_SWF_A_active,1
0.0,6.968161027331587,5.8546639578180155,7.535444523976029,7.455881057478474,7.242295434343428,2.0687869921780306,1.5655041559491467,2.8732008703049843,8.676834957947703,8.0,76.93305509301538,7.9881282262679925,1236.499361495039,31.65048571678873,8.047500000000003,-6.933837433736045,13.456463569328639,171.5694287780629,1i9h_BNI_A_active,1
0.04789703832624528,4.07234307784403,4.09516853248758,6.114054697580201,5.6131537924297925,5.80899642690642,1.977601624429911,4.448305972850136,2.6749358998793227,4.375679111470256,8.0,54.009882516214304,6.358898417837646,926.613384639687,16.50885803001559,6.664200000000002,-4.899550277847137,34.64013395659697,176.84479374527587,1inc_ICL_A_active,1
0.0,7.5224198103511,6.3341335466799915,7.711090451603957,7.4323698371073394,7.159309490065486,5.982438490492789,1.9360871468530692,7.750764805124989,8.132821517005238,11.0,101.53900834921824,7.0629534151732445,1361.4128094189805,33.14957461955847,6.760300000000001,-6.892412212701574,28.438394798573164,279.6084122893786,1ix1_BB2_A_active,1
0.0,8.210298578244265,22.718849031892017,7.5537517363747435,7.743310010045509,7.60556405661005,1.7103621111276937,3.497431178116088,1.0,6.3381542050030975,7.0,125.2501497047895,6.347439278448584,1722.5751544262225,119.09895635750004,6.514200000000003,-11.832608954331892,30.778185575247562,245.56955988721032,1jla_TNK_A_active,1
0.0,4.728409004386991,16.976496185260146,5.488556626984132,5.396903174214675,5.790756049783552,1.0772991318825869,2.8647754372530585,1.2908008682154437,1.6163672704879148,3.0,27.34487299183979,3.6821700000995916,769.7997619362075,18.435169756023924,4.691300000000001,-4.632486216416725,17.634143782401328,127.31707900645645,1k3t_BRZ_C_active,1
0.0,7.179043074852761,4.669688685712384,7.005101804584306,6.876279280120463,6.845497818681315,4.3834097454732035,1.0903173383130524,2.4839919118580607,7.337811573837478,4.0,96.3471746607787,7.323641724641649,1354.8745437190519,54.12122429674609,6.491500000000003,-8.182176744240687,6.105804807071171,116.65337352134777,1ke5_LS1_A_active,1
2.9077558646361608,7.9166474990148625,4.7601153338871836,7.598604344266857,7.5382309028194,7.443896833333325,4.927708423693781,20.888358444764354,4.310868663212299,8.151036645151503,4.0,103.98682079952934,6.880342302595062,1534.4377697583345,47.59514469490729,7.3343000000000025,-9.466308039392496,26.11306705306675,173.38547948270943,1ke6_LS2_A_active,1
0.0,7.714017674378762,4.5702193383288865,7.368612281662784,7.148011802031307,7.215045736541233,5.625833690888572,1.007494774180633,2.455568556234109,6.989797149889507,5.0,108.05732251742887,6.902891894207733,1458.1120901944605,55.366292659279,6.483100000000002,-7.759980179131603,11.028685193830906,166.78687160344379,1ke8_LS4_A_active,1
0.0,7.100822667968687,15.06320434163371,7.513574437673435,7.340432085858588,7.393411011488511,3.538623873511306,3.563068686594336,3.7243509046749472,7.655128580812292,3.0,98.01695122499277,6.662456856857446,1319.1539721843699,53.46973821923555,6.405699999999999,-9.686750913543987,24.49743675390438,168.8132096965203,1kms_LIH_A_active,1
0.0,7.65738166626695,0.0,7.484929028860023,6.894066431068929,7.319867490342992,2.895732026533993,2.342398429833076,3.0254864660504377,6.316974064151808,5.0,81.87367220224814,6.61223286050376,1230.5074813745666,56.86905105600396,6.564700000000003,-8.204077895273956,13.914021007701532,109.20146027627283,1kv1_BMU_A_active,1
0.0,6.427168364605227,1.0119474157555306,6.726579033910546,6.909760031357531,6.346867113886117,4.293094123014094,3.243452417869674,6.565578161641028,2.9311793746203265,4.0,58.724462582395475,4.561389619007251,962.4886957536521,18.820261346633526,5.944000000000002,-6.454958694360133,11.595467652782604,103.21093163373689,1l2s_STC_A_active,1
0.0,6.05199773853914,1.4270688696982745,7.467433615218109,7.161974009601517,6.799912586358083,1.4728393943798201,0.12130143151050916,2.6759092090610106,2.8820570442282656,2.0,59.523569567398454,4.85252942311222,893.7820476026891,15.459623426972126,5.5335,-6.8103499005870605,15.234690491908381,166.76985968875033,1lbc_CYZ_B_active,1
0.0,8.28423638950718,26.643798996927558,7.086962321234319,7.093409903318901,7.280141403318907,3.673670623536629,0.024838574215040064,3.710761375285759,8.162212557568992,1.0,77.90337949097292,9.319531964548359,1405.6319544025864,58.00549127332597,7.243700000000005,-10.538259368740382,13.095554591744303,129.52595785033665,1lhw_ESM_A_active,1
0.0,7.125335371146032,41.29819520348786,7.533936526362514,7.84943525091576,7.991316598873353,2.7314828282653054,0.8074459744491324,2.750602033666545,10.327609908665268,1.0,107.97239644761159,9.060151233165314,1798.965237598383,79.31614262591657,7.400199999999997,-14.38888272435683,37.56213261124077,220.70656395667226,1lke_DOG_A_active,1
0.0,7.682526225376252,48.419551730207345,7.650338538905534,7.696891090909092,7.659863885225891,1.3647356329799658,1.6301189869881707,1.6659898470095094,9.170312367182932,1.0,85.93952800081502,8.710780887031978,1638.460165555342,85.832346400423,7.645500000000003,-13.564643474955917,32.101684927789904,189.17254301086152,1lnm_DTX_A_active,1
0.0,7.595625568605966,10.776404262666919,7.114397265691815,7.059864701742703,6.919206406593406,2.5549032805240945,0.2603371120672412,0.5876724353122111,6.00673623700945,5.0,130.2575740790672,7.643657219756571,1391.4351291258731,67.81476390944053,6.953500000000002,-9.590807025619876,28.642920255546017,186.35455840478505,1lo0_BC1_H_active,1
0.0,8.803371741526043,14.743488446987055,7.950458519480518,7.44367520562771,7.303162882006876,3.99018927774856,3.708606401899777,4.059885890294325,4.626479064239681,5.0,108.07801204796155,5.467386869780106,1304.7959521488438,49.35528257902871,6.4922,-8.776857860590601,25.345183594309475,186.6120278542464,1ly3_COG_A_active,1
0.0,8.46411318503505,0.0,7.463709635864131,7.171984959318453,7.102569204184706,3.6131071533696937,6.41289044723245,2.889880436458436,4.922840585757521,8.0,103.19482210419253,5.506870607269582,1614.176875659557,70.78523408219732,6.491199999999999,-8.956948139624151,33.43516992834975,188.04289917462123,1mex_RAC_H_active,1
0.8930518535210894,7.832408756275738,7.557735339478107,7.847175507215008,7.714730487012991,7.318505375846378,7.260718223807453,2.015339162461891,6.554218214716779,7.272656757888029,6.0,117.13434665739845,6.030326942614853,1676.7203749169448,32.65792011880278,7.063199999999995,-8.67244682145469,25.61242489996082,148.91337987131396,1mg3_TRW_B_active,1
0.0,8.411894784742161,4.33509715518081,7.899735932900434,7.8154180956266,7.5179135649350695,3.9613112161030726,5.706018202872521,4.7071441671999,6.597578625507765,6.0,105.05534818943548,5.59370751111249,1416.1636987296629,21.25645103550411,6.141899999999998,-8.311671885236802,34.32670329009154,230.4914861836806,1mvs_DTM_A_active,1
0.0,8.706281185919277,30.282395377878583,8.100152436896431,8.105427315295819,7.848145878510379,2.194959358381312,2.474344025351679,1.890579945179246,8.700134095953283,4.0,117.15582183509437,8.173330663044057,1757.2308117548996,81.7680396549201,7.896800000000001,-12.458769047530188,28.32160451089142,189.45602153023583,1n46_PFA_A_active,1
2.0,4.168835286134387,23.350475033059066,5.5249526125541095,5.608655015096012,5.554308235486731,3.5484872082371037,6.86743950883212,4.221254415314173,4.549110485943268,4.0,69.94897848820092,4.9292669303789465,1067.1059179312538,44.68446512939759,5.4040000000000035,-7.343615870030251,40.52301189093259,207.61933224926761,1no6_794_A_active,1
2.0,7.604566782359166,23.791086999505627,7.034626138639138,6.868910637917631,6.8623815029415045,5.0489830675085505,2.15440345151321,4.094135301402236,4.336887994897945,3.0,106.46103370467361,4.824012583559708,1419.6343363058554,39.75933057433148,6.116800000000001,-9.079532219140415,21.236489922345086,153.68303432223735,1o2g_696_H_active,1
2.0,6.077789523625335,14.735570833204795,6.42365602824953,6.472131126096133,6.801626246697741,7.099726602883358,1.7224313955244017,5.30083809048155,6.535444808468836,4.0,110.09329118190956,6.651793859016912,1238.5237273908729,15.79764664272906,6.655099999999999,-6.493049116096697,21.93921142256844,147.96243501242355,1o2h_CR3_A_active,1
2.0,6.557313280848581,16.250276595734164,7.064780894660897,7.044008498279503,7.181130009379509,5.883415490884491,2.763085888109736,3.8194118531486687,4.382918290837783,3.0,104.20538263596026,4.865656054969723,1322.7923543905517,18.77916335041877,5.885999999999998,-7.226196979626056,19.53107680345237,161.06866494145635,1o2l_762_A_active,1
2.0,5.672601732137478,4.165856505594505,6.657286709013212,6.673114435508938,6.8073174668109715,6.598360154261388,2.1080784427055566,4.304741774817495,5.3674037709017215,5.0,103.50518215470004,5.578732391077803,1291.6001218949073,13.564920378606853,6.172100000000001,-6.042422213704021,18.500963363839304,151.90913178862058,1o2o_950_A_active,1
2.0,6.492826410194247,4.196439899540538,7.020488420967924,6.833798550005552,6.871727971861469,6.394032651813603,2.6636684741745844,3.9480900641953394,5.148140513434031,5.0,105.4978747291574,5.302647474707243,1294.1930799823504,15.975243650815248,6.086400000000001,-6.143932785585906,18.613080773267683,151.28692034384133,1o2p_972_A_active,1
2.0,6.6367042109850205,12.725609214309095,6.864384579365082,6.747163540737039,7.1007316032856105,6.174638362922374,2.398934929718489,3.949177357590411,5.627796413915684,4.0,106.59636270593121,5.8636710401248004,1350.7070739963401,19.71884786993421,6.738299999999998,-6.959547373126202,19.795090773902906,160.4459471683399,1o2q_991_A_active,1
2.0,6.015559572084632,11.219598414845722,6.821801644577644,6.61733154556555,7.0461982225552235,6.076106828663653,2.70957250353061,4.611888206443467,5.125759266787797,4.0,105.86607380013405,5.143011386996446,1424.6728323246687,16.05400124303845,6.297100000000001,-7.525841269704666,25.25304559308052,188.61807867185075,1o2r_CR9_A_active,1
2.0,6.173819427297022,18.609973407905798,6.563381115717624,6.581211412698419,6.709650419857928,6.54121822762182,2.24618579344477,4.4099685627384195,5.995710866308393,4.0,91.24904022891121,5.961826650750399,1247.4370599509152,9.463282354368008,6.793600000000002,-5.762909649318802,22.214140821531434,190.5905195208873,1o2t_783_A_active,1
2.0,6.620007517014814,16.220962731832696,6.490588640692636,6.8011348630258714,6.828117902042407,6.770370269158946,1.9956127821508358,4.377070000904743,5.887752256112309,3.0,109.26809947073608,6.188253052598074,1235.416788850297,16.131886732773406,6.697700000000003,-6.561593586034583,20.208714026099347,152.90143328509595,1o39_780_A_active,1
2.0,5.7623296410419345,9.206081565147537,6.673338822011316,6.440153987290492,6.321320569097576,5.693759297423029,1.6883206324302342,4.356646659144443,6.432997093934205,2.0,99.92122083902044,6.048441689261191,1021.7803133694174,12.080483008040181,6.802899999999998,-6.292032776651722,13.521264092280559,104.47040905073844,1o3h_907_A_active,1
2.0,5.978614977526208,3.7397023285776783,6.802098735708734,6.479238180319682,6.1878917802197835,5.863343221052176,1.7865566229071483,4.486413058833005,6.064681142843618,2.0,96.12758863488713,5.420895355150864,1016.2924112359026,10.473825811319154,6.414599999999996,-6.035952053005986,14.102810934357326,106.65582450465658,1o3k_334_A_active,1
2.0,5.63158159002488,15.438142520428348,6.72060836247086,6.248202395326886,6.033607679875681,6.125731587016685,2.7396608927650785,3.829124490956117,4.668950155650831,4.0,85.30181753748289,4.69924189769438,1015.7564708016127,7.335800769378149,5.9822000000000015,-4.568570699978209,22.62162360145205,147.88720990768803,1o3m_785_A_active,1
0.0,7.673224769893524,1.7566043341936357,7.330743435786437,7.390493586913082,7.374941810245309,2.468245468379155,1.7723145039806592,1.371907002249574,4.9957756225984795,5.0,78.3254760308665,4.950392341340477,1398.2399071666937,20.922506098601,6.860400000000003,-7.326629051158138,18.695989578005744,230.15834267432928,1oi9_N20_A_active,1
0.0,7.295496174224627,3.9466576315463247,7.543768625818633,7.701022843101344,7.633357508880004,3.871294257363268,2.504111882447224,1.1290040972534579,5.9491082305726914,4.0,93.34077168286089,5.668046365448917,1520.2467235676108,26.515256017628225,6.527200000000002,-7.705776564538174,20.853783663441643,221.05478930633237,1oit_HDT_A_active,1
0.0,7.674602675538258,3.870182589637844,7.2732639004329,7.389211347929846,7.370723108613602,3.0695824470625563,1.596599094369115,2.5951329527609253,5.150799182358008,6.0,91.76361348153469,5.3173351998218665,1459.6755352746432,21.743627576239156,6.299400000000003,-7.777058118152408,21.941091377034667,272.9685269336671,1oiy_N41_A_active,1
2.0,4.253292893352471,21.1084215610872,5.599011121101119,5.390555989121989,5.503376962037958,2.664661669959653,6.996396133468939,4.250757910143255,4.36486932641238,4.0,63.371549336347684,4.605117708479204,1058.3963894289816,37.69511793950335,5.273800000000003,-7.534303286865537,33.714010767580945,256.5114324974762,1onz_968_A_active,1
0.0,6.064107567636845,18.66245876287514,7.041584059940062,6.797323462537457,6.873271748917748,3.778584854162838,0.9296025634687322,3.2056642794940875,6.2208133050953,5.0,78.92747615665641,6.296223522246579,1213.4823661121327,9.23630159825857,7.180300000000001,-6.269473888573071,15.889010453515995,170.45196859098255,1owd_497_A_active,1
0.0,8.733528696662683,4.47739746399688,7.710392989510493,7.672173075702078,7.606184057664558,3.799760803000064,6.552301428941744,3.8007022461237474,6.038187532801577,6.0,120.84083764700365,6.008102169405707,1490.0255813936744,31.763984546295017,6.3126,-8.989337395821043,29.25766200600317,216.48731167586772,1pd8_CO4_A_active,1
0.0,3.65618559368464,41.08973889518411,4.066189480519475,4.131646960428459,4.087836844821843,0.2642150753339855,1.8508257607366314,0.0,2.124326214874484,2.0,16.353829066735578,4.789889909288018,478.3501349452407,20.410044097863487,5.0318000000000005,-3.173621213650572,38.17263491632303,180.54789565329963,1puc_CPS_A_active,1
0.0,7.983453033985081,8.158791123660382,7.404030186147195,7.137046501776001,7.256471751803741,3.488994772674317,13.542630148228218,1.3147416560557614,3.7862067795383614,6.0,80.0723629125346,3.9882162111000463,1393.1198104000005,40.64927373012985,6.508499999999997,-6.8888686841866,14.695270858295268,161.20522545273982,1pxl_CK4_A_active,1
